Department,Department Title,Division (Organization Detail within Department),Division Title,Program (Service),Program Title,General Fund Support (GFS) or Self-Supporting Fund,Fund,Subfund Title,Type of Revenue or Expenditure,Character,Character Title,Object,Object Title,Subobject,Subobject Title,FY 2010-2011 Original Budget,FY 2011-2012 Original Budget
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,16,DENTAL COVERAGE,01601,DENTAL COVERAGE,$63847.00,$62459.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,17,UNEMPLOYMENT INSURANCE,01701,UNEMPLOYMENT INSURANCE,$7971.00,$9590.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,19,OTHER FRINGE BENEFITS,01911,FLEXIBLE BENEFIT PACKAGE,$7582.00,$8388.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,19,OTHER FRINGE BENEFITS,01912,LONG TERM DISABILITY INSURANCE,$15119.00,$14652.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,21,TRAVEL,02103,AIR TRAVEL - EMPLOYEES,$2150.00,$500.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,21,TRAVEL,02105,NON-AIR TRAVEL - EMPLOYEES,$8125.00,$1960.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,22,TRAINING,02200,TRAINING - BUDGET,$5900.00,$4250.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,23,EMPLOYEE EXPENSES,02301,AUTO MILEAGE,$2600.00,$2600.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,23,EMPLOYEE EXPENSES,02302,LOCAL FIELD EXP,$5400.00,$5400.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,24,MEMBERSHIP FEES,02401,MEMBERSHIP FEES,$400.00,$400.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,27,PROFESSIONAL & SPECIALIZED SERVICES,02700,PROFESSIONAL & SPECIALIZED SVCS-BUDGET,$159462.00,$244772.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,27,PROFESSIONAL & SPECIALIZED SERVICES,02799,OTHER PROFESSIONAL SERVICES,$8538.00,$158538.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,28,MAINTENANCE SVCS-BUILDING & STRUCTURES,02811,SECURITY,$2000.00,$2000.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,29,MAINTENANCE SVCS-EQUIPMENT,02911,DP/WP EQUIPMENT MAINT,$70000.00,$675750.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,29,MAINTENANCE SVCS-EQUIPMENT,02931,OFFICE EQUIP MAINT,$5750.00,$0.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,35,OTHER CURRENT EXPENSES,03500,OTHER CURRENT EXPENSES - BUDGET,$1022.00,$0.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,35,OTHER CURRENT EXPENSES,03551,COPY MACHINE,$7200.00,$7200.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,35,OTHER CURRENT EXPENSES,03552,PRINTING,$9521.00,$9521.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,35,OTHER CURRENT EXPENSES,03561,POSTAGE,$2000.00,$2000.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,35,OTHER CURRENT EXPENSES,03571,SUBSCRIPTIONS,$750.00,$0.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,35,OTHER CURRENT EXPENSES,03581,ADVERTISING,$1000.00,$1000.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,35,OTHER CURRENT EXPENSES,03596,SOFTWARE LICENSING FEES,$15507.00,$165507.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,40,MATERIALS & SUPPLIES,40,MATERIALS & SUPPLIES BUDGET ONLY,04000,MATERIALS & SUPPLIES-BUDGET,$27600.00,$27600.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,40,MATERIALS & SUPPLIES,49,OTHER MATERIALS & SUPPLIES,04931,FORMS,$18575.00,$18575.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,81,SERVICES OF OTHER DEPTS,81,SERVICES OF OTHER DEPTS (AAO FUNDS),081C5,IS-TIS-ISD SERVICES,$19183.00,$19057.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,81,SERVICES OF OTHER DEPTS,81,SERVICES OF OTHER DEPTS (AAO FUNDS),081CI,IS-TIS-ISD SERVICES-INFRASTRUCTURE COST,$221349.00,$199568.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,81,SERVICES OF OTHER DEPTS,81,SERVICES OF OTHER DEPTS (AAO FUNDS),081ET,GF-TIS-TELEPHONE(AAO),$31997.00,$23334.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,81,SERVICES OF OTHER DEPTS,81,SERVICES OF OTHER DEPTS (AAO FUNDS),081PM,GF-PURCH-MAIL SERVICES,$35390.00,$35978.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,81,SERVICES OF OTHER DEPTS,81,SERVICES OF OTHER DEPTS (AAO FUNDS),081PR,IS-PURCH-REPRODUCTION,$18063.00,$18363.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Regular Revenues,120,OTHER LOCAL TAXES,122,HOTEL ROOM TAX,12210,HOTEL ROOM TAX,$114000.00,$114000.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Regular Revenues,600,CHARGES FOR SERVICES,601,GENERAL GOVERNMENT SERVICES,60165,TTX - COLLECTION COSTS,$935000.00,$1209000.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Regular Revenues,600,CHARGES FOR SERVICES,601,GENERAL GOVERNMENT SERVICES,60199,OTHER GENERAL GOVERNMENT CHARGES,$65000.00,$30000.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFWOF,GENERAL FUND WORK ORDER FUND,Gross Expenditures,1,SALARIES,1,PERMANENT SALARIES-MISC,00101,MISC-REGULAR,$169328.00,$142002.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFWOF,GENERAL FUND WORK ORDER FUND,Gross Expenditures,1,SALARIES,5,TEMP SALARIES-MISC,00501,TEMP-REGULAR-MISC,$0.00,$25700.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFWOF,GENERAL FUND WORK ORDER FUND,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,13,RETIREMENT,01301,RETIRE CITY MISC,$22961.00,$25688.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFWOF,GENERAL FUND WORK ORDER FUND,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,13,RETIREMENT,01371,RETIREMENT PICK UP,$8924.00,$0.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFWOF,GENERAL FUND WORK ORDER FUND,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,14,SOCIAL SECURITY,01401,SOCIAL SECURITY (OASDI & HI),$10498.00,$10389.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFWOF,GENERAL FUND WORK ORDER FUND,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,14,SOCIAL SECURITY,01402,SOCIAL SECURITY - MEDICARE (HI ONLY),$2456.00,$2433.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFWOF,GENERAL FUND WORK ORDER FUND,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,15,HEALTH SERVICE,01501,HEALTH SERVICE-CITY MATCH,$17024.00,$14022.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFWOF,GENERAL FUND WORK ORDER FUND,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,15,HEALTH SERVICE,01571,DEPENDENT COVERAGE-MISCELLANEOUS,$11175.00,$8796.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFWOF,GENERAL FUND WORK ORDER FUND,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,16,DENTAL COVERAGE,01601,DENTAL COVERAGE,$4354.00,$3287.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFWOF,GENERAL FUND WORK ORDER FUND,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,17,UNEMPLOYMENT INSURANCE,01701,UNEMPLOYMENT INSURANCE,$424.00,$504.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFWOF,GENERAL FUND WORK ORDER FUND,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,19,OTHER FRINGE BENEFITS,01901,FRINGE ADJUSTMENTS-BUDGET,$0.00,$-1507.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFWOF,GENERAL FUND WORK ORDER FUND,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,19,OTHER FRINGE BENEFITS,01911,FLEXIBLE BENEFIT PACKAGE,$0.00,$46.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFWOF,GENERAL FUND WORK ORDER FUND,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,19,OTHER FRINGE BENEFITS,01912,LONG TERM DISABILITY INSURANCE,$958.00,$727.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFWOF,GENERAL FUND WORK ORDER FUND,Gross Expenditures,20,OVERHEAD,20,OVERHEAD,02019,DEPARTMENT OVERHEAD,$40896.00,$45301.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFWOF,GENERAL FUND WORK ORDER FUND,Gross Expenditures,21,NON PERSONNEL SERVICES,29,MAINTENANCE SVCS-EQUIPMENT,02911,DP/WP EQUIPMENT MAINT,$5000.00,$11851.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFWOF,GENERAL FUND WORK ORDER FUND,Gross Expenditures,21,NON PERSONNEL SERVICES,31,RENTS & LEASES-EQUIPMENT,03199,OTHER EQUIPMENT RENTALS,$600.00,$0.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFWOF,GENERAL FUND WORK ORDER FUND,Gross Expenditures,21,NON PERSONNEL SERVICES,35,OTHER CURRENT EXPENSES,03500,OTHER CURRENT EXPENSES - BUDGET,$41533.00,$50533.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFWOF,GENERAL FUND WORK ORDER FUND,Gross Expenditures,21,NON PERSONNEL SERVICES,35,OTHER CURRENT EXPENSES,03552,PRINTING,$5000.00,$0.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFWOF,GENERAL FUND WORK ORDER FUND,Gross Expenditures,21,NON PERSONNEL SERVICES,35,OTHER CURRENT EXPENSES,03561,POSTAGE,$4000.00,$0.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFWOF,GENERAL FUND WORK ORDER FUND,Gross Expenditures,40,MATERIALS & SUPPLIES,40,MATERIALS & SUPPLIES BUDGET ONLY,04000,MATERIALS & SUPPLIES-BUDGET,$1000.00,$1000.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCO,BUSINESS TAX,GFS,1GAGFWOF,GENERAL FUND WORK ORDER FUND,Recoveries,86,EXPENDITURE RECOVERY,87,EXPEND RECOVERY FOR SVCS TO NON-AAO FDS,08799,EXP REC-UNALLOCATED (NON-AAO FDS),$-312575.00,$-341587.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCQ,TAXPAYER ASSISTANCE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,1,SALARIES,1,PERMANENT SALARIES-MISC,00101,MISC-REGULAR,$696033.00,$759030.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCQ,TAXPAYER ASSISTANCE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,1,SALARIES,5,TEMP SALARIES-MISC,00501,TEMP-REGULAR-MISC,$25000.00,$25000.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCQ,TAXPAYER ASSISTANCE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,13,RETIREMENT,01301,RETIRE CITY MISC,$94382.00,$137308.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCQ,TAXPAYER ASSISTANCE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,13,RETIREMENT,01371,RETIREMENT PICK UP,$45259.00,$0.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCQ,TAXPAYER ASSISTANCE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,14,SOCIAL SECURITY,01401,SOCIAL SECURITY (OASDI & HI),$44784.00,$48609.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCQ,TAXPAYER ASSISTANCE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,14,SOCIAL SECURITY,01402,SOCIAL SECURITY - MEDICARE (HI ONLY),$10456.00,$11370.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCQ,TAXPAYER ASSISTANCE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,15,HEALTH SERVICE,01501,HEALTH SERVICE-CITY MATCH,$69305.00,$74985.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCQ,TAXPAYER ASSISTANCE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,15,HEALTH SERVICE,01571,DEPENDENT COVERAGE-MISCELLANEOUS,$44906.00,$46073.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCQ,TAXPAYER ASSISTANCE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,16,DENTAL COVERAGE,01601,DENTAL COVERAGE,$17735.00,$17678.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCQ,TAXPAYER ASSISTANCE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,17,UNEMPLOYMENT INSURANCE,01701,UNEMPLOYMENT INSURANCE,$1803.00,$2352.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCQ,TAXPAYER ASSISTANCE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,19,OTHER FRINGE BENEFITS,01911,FLEXIBLE BENEFIT PACKAGE,$3706.00,$4027.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCQ,TAXPAYER ASSISTANCE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,19,OTHER FRINGE BENEFITS,01912,LONG TERM DISABILITY INSURANCE,$3563.00,$3743.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCQ,TAXPAYER ASSISTANCE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,22,TRAINING,02200,TRAINING - BUDGET,$1700.00,$0.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCQ,TAXPAYER ASSISTANCE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,27,PROFESSIONAL & SPECIALIZED SERVICES,02799,OTHER PROFESSIONAL SERVICES,$1500.00,$1500.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCQ,TAXPAYER ASSISTANCE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,29,MAINTENANCE SVCS-EQUIPMENT,02911,DP/WP EQUIPMENT MAINT,$1000.00,$0.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCQ,TAXPAYER ASSISTANCE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,35,OTHER CURRENT EXPENSES,03521,FREIGHT/DELIVERY,$2500.00,$2500.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCQ,TAXPAYER ASSISTANCE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,35,OTHER CURRENT EXPENSES,03551,COPY MACHINE,$7000.00,$7000.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCQ,TAXPAYER ASSISTANCE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,35,OTHER CURRENT EXPENSES,03552,PRINTING,$300.00,$300.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCQ,TAXPAYER ASSISTANCE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,35,OTHER CURRENT EXPENSES,03599,OTHER CURRENT EXPENSES,$2000.00,$2000.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCQ,TAXPAYER ASSISTANCE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,40,MATERIALS & SUPPLIES,40,MATERIALS & SUPPLIES BUDGET ONLY,04000,MATERIALS & SUPPLIES-BUDGET,$6800.00,$6800.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCQ,TAXPAYER ASSISTANCE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,40,MATERIALS & SUPPLIES,49,OTHER MATERIALS & SUPPLIES,04950,OFFICE SUPPLIES-CITYWIDE CONTRAC,$600.00,$600.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCQ,TAXPAYER ASSISTANCE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,81,SERVICES OF OTHER DEPTS,81,SERVICES OF OTHER DEPTS (AAO FUNDS),081CI,IS-TIS-ISD SERVICES-INFRASTRUCTURE COST,$2302.00,$2075.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCQ,TAXPAYER ASSISTANCE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,81,SERVICES OF OTHER DEPTS,81,SERVICES OF OTHER DEPTS (AAO FUNDS),081ET,GF-TIS-TELEPHONE(AAO),$12249.00,$8933.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCQ,TAXPAYER ASSISTANCE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,81,SERVICES OF OTHER DEPTS,81,SERVICES OF OTHER DEPTS (AAO FUNDS),081PM,GF-PURCH-MAIL SERVICES,$2763.00,$2809.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCQ,TAXPAYER ASSISTANCE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,81,SERVICES OF OTHER DEPTS,81,SERVICES OF OTHER DEPTS (AAO FUNDS),081PR,IS-PURCH-REPRODUCTION,$3230.00,$3284.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCQ,TAXPAYER ASSISTANCE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Regular Revenues,600,CHARGES FOR SERVICES,601,GENERAL GOVERNMENT SERVICES,60176,PASSPORT FEES,$200000.00,$200000.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCS,DELINQUENT REVENUE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,1,SALARIES,1,PERMANENT SALARIES-MISC,00101,MISC-REGULAR,$3014848.00,$3132900.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCS,DELINQUENT REVENUE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,1,SALARIES,5,TEMP SALARIES-MISC,00501,TEMP-REGULAR-MISC,$13456.00,$39279.00
TTX,TREASURER/TAX COLLECTOR,TTX03,TAX COLLECTOR SERVICES,FCS,DELINQUENT REVENUE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,1,SALARIES,9,PREMIUM PAY,00901,PREMIUM PAY - MISC,$5774.00,$5774.00
